OBSERVATION_DATETIME,mexico_city,reykjavik,anchorage,cape_horn,albuquerque,buenos_aires,vancouver,brasilia,nyc
2011-09-08,286.049987793,276.25,279.41998291,276.820007324,289.700012207,289.200012207,288.049987793,302.020019531,294.200012207
2011-09-09,286.970001221,278.070007324,278.020019531,275.799987793,287.450012207,290.270019531,286.150024414,301.450012207,295.100006104
2011-09-10,287.549987793,279.720001221,277.100006104,276.16998291,288.679992676,285.619995117,288.900024414,302.600006104,294.020019531
2011-09-11,289.41998291,279.619995117,278.549987793,275.820007324,292.679992676,290.5,289.020019531,302.049987793,293.600006104
2011-09-12,290.049987793,277.720001221,282.119995117,276.369995117,289.320007324,286.119995117,285.779998779,303.869995117,294.770019531
2011-09-13,290.369995117,279.0,281.029998779,277.950012207,288.350006104,283.25,284.150024414,302.179992676,295.850006104
2011-09-14,290.350006104,282.020019531,277.450012207,278.200012207,286.91998291,285.799987793,283.450012207,301.369995117,295.100006104
2011-09-15,289.820007324,283.450012207,278.320007324,277.350006104,285.720001221,291.75,280.770019531,299.299987793,285.75
2011-09-16,289.799987793,282.799987793,278.299987793,276.950012207,287.299987793,289.600006104,280.850006104,298.600006104,287.770019531
2011-09-17,289.400024414,281.020019531,275.820007324,278.279998779,285.950012207,283.020019531,282.25,298.400024414,287.970001221
2011-09-18,288.970001221,281.350006104,275.679992676,275.020019531,291.119995117,284.970001221,282.150024414,298.450012207,288.869995117
2011-09-19,289.299987793,280.220001221,278.770019531,275.770019531,291.75,287.66998291,283.470001221,296.220001221,290.549987793
2011-09-20,289.869995117,279.16998291,278.549987793,272.91998291,292.900024414,289.650024414,284.400024414,298.049987793,292.369995117
2011-09-21,289.320007324,278.869995117,279.100006104,275.16998291,290.450012207,288.5,285.279998779,299.970001221,293.850006104
2011-09-22,289.570007324,279.450012207,278.0,275.299987793,291.350006104,283.950012207,286.799987793,301.83001709,294.41998291
2011-09-23,289.850006104,280.779998779,276.770019531,278.049987793,294.150024414,285.41998291,285.799987793,304.150024414,294.16998291
2011-09-24,290.350006104,281.450012207,275.869995117,277.320007324,289.16998291,290.16998291,285.200012207,300.600006104,294.470001221
2011-09-25,290.650024414,281.070007324,276.5,276.75,290.200012207,294.320007324,281.0,299.66998291,294.619995117
2011-09-26,291.150024414,280.25,272.950012207,277.320007324,289.5,292.070007324,281.850006104,298.619995117,293.900024414
2011-09-27,290.900024414,280.869995117,273.0,275.650024414,291.720001221,293.25,280.700012207,300.25,294.070007324
2011-09-28,290.200012207,280.799987793,272.5,275.150024414,291.700012207,293.720001221,283.41998291,302.91998291,294.049987793
2011-09-29,289.0,282.820007324,271.820007324,274.400024414,291.150024414,289.900024414,283.799987793,302.100006104,291.869995117
2011-09-30,288.070007324,280.320007324,272.350006104,275.369995117,289.869995117,288.16998291,281.450012207,303.270019531,289.200012207
2011-10-01,287.929992676,280.75,276.020019531,275.549987793,291.299987793,288.900024414,279.600006104,299.600006104,285.320007324
2011-10-02,287.950012207,279.820007324,275.929992676,275.650024414,288.16998291,283.220001221,282.119995117,294.83001709,283.350006104
2011-10-03,288.450012207,276.970001221,273.900024414,275.869995117,286.970001221,283.350006104,281.070007324,295.200012207,284.720001221
2011-10-04,289.450012207,276.470001221,271.770019531,273.799987793,283.020019531,285.0,281.200012207,295.650024414,289.150024414
2011-10-05,289.869995117,276.400024414,274.720001221,275.600006104,283.350006104,290.650024414,281.049987793,294.799987793,288.049987793
2011-10-06,289.720001221,275.200012207,275.600006104,278.66998291,281.200012207,290.299987793,281.119995117,295.900024414,287.950012207
2011-10-07,289.200012207,278.25,273.820007324,280.570007324,276.66998291,288.320007324,281.279998779,297.779998779,288.799987793
2011-10-08,289.570007324,276.75,272.119995117,279.950012207,277.66998291,288.369995117,281.029998779,298.770019531,291.070007324
2011-10-09,289.070007324,274.029998779,271.0,276.869995117,282.619995117,287.799987793,280.320007324,297.900024414,293.049987793
2011-10-10,289.150024414,274.75,268.350006104,276.66998291,286.200012207,290.720001221,281.679992676,296.970001221,292.970001221
2011-10-11,289.5,278.549987793,266.650024414,278.220001221,286.369995117,287.799987793,280.299987793,297.58001709,290.400024414
2011-10-12,289.049987793,282.16998291,267.400024414,279.020019531,287.75,288.779998779,279.0,297.75,290.570007324
2011-10-13,288.5,277.450012207,271.900024414,276.900024414,286.320007324,287.450012207,279.16998291,297.200012207,292.650024414
2011-10-14,287.320007324,277.570007324,275.41998291,277.119995117,290.570007324,289.570007324,278.970001221,296.270019531,288.220001221
2011-10-15,286.369995117,276.850006104,272.600006104,277.070007324,292.220001221,291.100006104,278.100006104,296.66998291,288.549987793
2011-10-16,287.650024414,275.070007324,270.5,278.029998779,287.570007324,286.150024414,279.850006104,297.16998291,289.66998291
2011-10-17,289.320007324,273.720001221,267.66998291,280.220001221,284.820007324,286.470001221,281.369995117,296.520019531,288.299987793
2011-10-18,287.600006104,276.570007324,266.41998291,277.400024414,284.25,289.41998291,283.020019531,296.33001709,290.220001221
2011-10-19,286.350006104,278.320007324,266.049987793,277.150024414,287.520019531,292.25,280.119995117,294.700012207,290.100006104
2011-10-20,288.350006104,277.520019531,268.220001221,276.150024414,286.700012207,292.900024414,280.299987793,294.950012207,285.119995117
2011-10-21,288.320007324,277.070007324,270.570007324,277.049987793,282.869995117,292.869995117,281.0,292.549987793,283.970001221
2011-10-22,287.470001221,276.679992676,271.850006104,278.5,283.5,288.619995117,279.119995117,292.820007324,284.350006104
2011-10-23,287.0,273.700012207,271.350006104,277.150024414,290.029998779,289.100006104,278.070007324,296.070007324,285.320007324
2011-10-24,286.470001221,274.700012207,274.549987793,278.279998779,287.450012207,290.25,277.350006104,297.520019531,286.220001221
2011-10-25,287.320007324,279.220001221,271.799987793,278.350006104,285.320007324,286.950012207,278.029998779,296.850006104,287.350006104
2011-10-26,287.91998291,277.900024414,264.570007324,279.850006104,279.549987793,285.470001221,276.470001221,296.5,288.200012207
2011-10-27,289.470001221,276.650024414,265.400024414,278.119995117,277.279998779,289.450012207,278.119995117,297.049987793,279.119995117
2011-10-28,287.679992676,276.470001221,264.100006104,277.799987793,280.0,291.070007324,277.070007324,298.950012207,279.779998779
2011-10-29,287.25,276.279998779,264.869995117,278.570007324,281.020019531,287.020019531,278.950012207,295.950012207,276.220001221
2011-10-30,287.350006104,275.950012207,261.270019531,280.16998291,284.520019531,287.91998291,277.799987793,296.200012207,279.220001221
2011-10-31,284.650024414,272.75,259.619995117,278.970001221,284.66998291,288.869995117,275.779998779,295.720001221,282.91998291
2011-11-01,286.119995117,271.75,260.400024414,280.450012207,280.720001221,290.700012207,276.369995117,295.369995117,282.350006104
2011-11-02,288.850006104,276.950012207,259.799987793,278.41998291,275.400024414,294.600006104,276.049987793,295.100006104,283.369995117
2011-11-03,287.850006104,279.200012207,268.5,281.720001221,281.150024414,297.0,273.720001221,295.450012207,283.869995117
2011-11-04,288.75,277.400024414,263.850006104,283.900024414,281.570007324,295.600006104,273.75,295.16998291,279.720001221
2011-11-05,289.299987793,276.850006104,265.25,281.220001221,272.970001221,293.150024414,274.570007324,296.0,280.5
2011-11-06,289.950012207,277.020019531,265.820007324,278.970001221,275.869995117,293.820007324,275.91998291,296.150024414,282.650024414
2011-11-07,289.41998291,280.619995117,256.369995117,280.100006104,272.720001221,296.970001221,275.869995117,292.650024414,284.850006104
2011-11-08,289.119995117,279.020019531,255.649993896,279.700012207,272.0,294.320007324,277.75,294.029998779,284.470001221
2011-11-09,286.700012207,279.619995117,265.66998291,279.470001221,272.5,287.470001221,279.369995117,294.150024414,286.029998779
2011-11-10,282.650024414,277.299987793,262.16998291,278.779998779,275.470001221,289.900024414,278.299987793,295.049987793,279.970001221
2011-11-11,286.850006104,278.950012207,263.119995117,281.299987793,279.350006104,293.529998779,274.400024414,296.429992676,279.869995117
2011-11-12,289.119995117,278.869995117,266.770019531,281.450012207,280.25,293.66998291,276.25,297.369995117,284.369995117
2011-11-13,289.100006104,279.5,262.700012207,279.450012207,278.119995117,292.450012207,274.75,296.970001221,287.570007324
2011-11-14,287.820007324,281.869995117,255.0,279.600006104,277.600006104,293.320007324,272.75,294.200012207,289.929992676
2011-11-15,289.600006104,280.470001221,248.600006104,278.119995117,276.770019531,296.179992676,272.91998291,295.029998779,286.75
2011-11-16,288.549987793,278.720001221,249.070007324,282.070007324,277.520019531,295.970001221,274.0,296.950012207,281.850006104
2011-11-17,285.66998291,278.070007324,250.5,282.600006104,279.150024414,295.020019531,271.070007324,297.850006104,277.0
2011-11-18,288.720001221,277.950012207,251.519989014,277.850006104,279.950012207,297.16998291,268.299987793,297.869995117,278.25
2011-11-19,289.5,278.900024414,254.420013428,280.25,279.75,293.25,270.429992676,297.549987793,284.520019531
2011-11-20,289.320007324,276.299987793,249.220001221,277.619995117,280.779998779,292.820007324,272.100006104,296.91998291,285.650024414
2011-11-21,289.929992676,275.869995117,251.350006104,276.369995117,276.0,293.900024414,276.320007324,297.070007324,282.600006104
2011-11-22,289.229980469,276.020019531,256.700012207,279.5,277.150024414,293.179992676,275.070007324,296.350006104,286.400024414
2011-11-23,286.91998291,275.869995117,254.100006104,279.720001221,281.0,296.220001221,273.470001221,295.970001221,279.900024414
2011-11-24,287.020019531,275.549987793,253.5,278.75,279.850006104,298.83001709,273.950012207,296.100006104,283.220001221
2011-11-25,287.119995117,275.820007324,253.619995117,277.770019531,275.570007324,299.049987793,275.600006104,296.270019531,283.850006104
2011-11-26,284.799987793,275.119995117,256.649993896,279.220001221,270.820007324,299.220001221,278.799987793,295.600006104,284.279998779
2011-11-27,276.619995117,274.619995117,259.799987793,278.850006104,277.200012207,299.770019531,273.350006104,296.100006104,287.25
2011-11-28,279.0,270.75,257.720001221,278.549987793,278.200012207,299.16998291,274.75,295.650024414,288.049987793
2011-11-29,282.020019531,268.900024414,266.41998291,279.900024414,277.700012207,290.820007324,274.5,296.100006104,281.799987793
2011-11-30,283.270019531,272.150024414,269.900024414,280.900024414,278.320007324,288.700012207,273.799987793,294.900024414,278.549987793
2011-12-01,285.650024414,273.150024414,266.929992676,282.600006104,274.020019531,292.070007324,275.150024414,296.0,279.529998779
2011-12-02,286.650024414,271.970001221,265.700012207,285.450012207,271.66998291,293.049987793,274.600006104,296.020019531,278.799987793
2011-12-03,287.869995117,271.66998291,273.66998291,285.200012207,269.270019531,294.83001709,274.220001221,294.869995117,280.220001221
2011-12-04,287.600006104,268.75,266.279998779,284.119995117,267.070007324,296.200012207,274.350006104,295.049987793,282.770019531
2011-12-05,289.029998779,270.5,262.700012207,282.279998779,261.220001221,296.220001221,274.75,296.16998291,286.41998291
2011-12-06,286.799987793,271.200012207,265.16998291,279.820007324,261.869995117,296.83001709,273.150024414,296.25,286.720001221
2011-12-07,285.200012207,271.350006104,267.91998291,281.650024414,266.799987793,297.950012207,272.529998779,297.200012207,278.369995117
2011-12-08,287.320007324,266.279998779,267.820007324,283.700012207,265.91998291,297.450012207,272.520019531,297.970001221,277.650024414
2011-12-09,287.66998291,269.16998291,263.119995117,281.5,267.650024414,297.33001709,274.150024414,297.020019531,278.929992676
2011-12-10,286.470001221,275.100006104,269.320007324,278.570007324,270.049987793,297.900024414,272.720001221,296.850006104,274.020019531
2011-12-11,285.600006104,275.470001221,270.16998291,282.619995117,272.369995117,295.799987793,270.049987793,296.049987793,275.150024414
2011-12-12,286.650024414,274.400024414,264.16998291,284.150024414,274.570007324,292.600006104,272.470001221,296.5,275.950012207
2011-12-13,288.5,273.150024414,261.350006104,284.799987793,273.450012207,292.100006104,274.369995117,295.41998291,278.25
2011-12-14,288.5,271.75,264.049987793,288.029998779,268.820007324,293.470001221,274.450012207,295.5,281.700012207
2011-12-15,288.100006104,270.520019531,269.950012207,289.220001221,268.200012207,293.150024414,275.799987793,295.75,283.350006104
2011-12-16,287.16998291,272.369995117,266.549987793,284.650024414,270.470001221,293.100006104,277.200012207,295.600006104,276.75
2011-12-17,282.91998291,274.25,269.5,282.41998291,275.179992676,294.770019531,275.799987793,295.520019531,273.119995117
2011-12-18,280.900024414,274.029998779,268.25,283.5,275.25,298.619995117,274.179992676,296.850006104,274.119995117
2011-12-19,284.070007324,272.25,263.200012207,281.150024414,271.5,299.619995117,275.799987793,295.83001709,280.799987793
2011-12-20,287.66998291,273.520019531,269.549987793,280.5,270.25,300.08001709,273.799987793,296.850006104,281.450012207
2011-12-21,286.770019531,273.600006104,262.070007324,279.779998779,269.400024414,297.0,272.5,295.33001709,284.650024414
2011-12-22,287.600006104,272.0,260.320007324,280.119995117,266.720001221,292.91998291,274.320007324,295.0,281.66998291
2011-12-23,287.869995117,274.16998291,255.769989014,281.450012207,263.850006104,290.369995117,276.369995117,296.200012207,276.400024414
2011-12-24,287.350006104,271.619995117,257.950012207,280.220001221,264.070007324,291.299987793,276.950012207,296.91998291,275.900024414
2011-12-25,286.929992676,269.770019531,257.619995117,281.549987793,268.529998779,294.200012207,274.25,297.929992676,278.549987793
2011-12-26,287.799987793,273.119995117,259.799987793,284.0,265.720001221,296.299987793,274.450012207,296.16998291,278.100006104
2011-12-27,287.279998779,274.16998291,255.450012207,282.470001221,269.270019531,298.08001709,277.279998779,295.91998291,280.450012207
2011-12-28,288.049987793,274.049987793,249.649993896,281.66998291,271.5,297.600006104,275.820007324,295.700012207,271.75
2011-12-29,288.150024414,273.600006104,249.369995117,283.25,275.020019531,297.25,274.91998291,296.049987793,278.020019531
2011-12-30,288.470001221,275.970001221,248.0,281.770019531,276.429992676,298.5,271.600006104,297.200012207,281.869995117
2011-12-31,288.470001221,275.970001221,248.0,281.770019531,276.429992676,298.5,271.600006104,297.200012207,281.869995117
2012-01-01,284.5,272.220001221,245.630004883,283.200012207,272.100006104,299.700012207,277.049987793,295.779998779,278.970001221
2012-01-02,280.049987793,271.799987793,249.089996338,282.299987793,272.970001221,298.380004883,276.320007324,295.350006104,272.320007324
2012-01-03,282.200012207,271.630004883,248.779998779,284.150024414,272.429992676,296.5,278.549987793,294.779998779,265.929992676
